   1.9999999999999997E-002 	   2.0000000000000004E-002 	   6.9369621773553787E-004   6.6964717221396455E-004   3.5913009894543713     
   1.9999999999999997E-002 	   6.0000000000000005E-002 	   2.0783495060093492E-003   2.0062987251858577E-003   3.5912289590283692     
   2.0000000000000000E-002 	  0.10000000000000001      	   3.4547962140489617E-003   3.3350323336801425E-003   3.5910860341393498     
   2.0000000000000000E-002 	  0.14000000000000001      	   4.8176014482117970E-003   4.6506040931847351E-003   3.5908744687983547     
   2.0000000000000000E-002 	  0.17999999999999999      	   6.1613843984916804E-003   5.9478220429924379E-003   3.5905975995172192     
   2.0000000000000000E-002 	  0.22000000000000000      	   7.4808396605684415E-003   7.2215666564978643E-003   3.5902597926903708     
   2.0000000000000000E-002 	  0.26000000000000001      	   8.7707582484540265E-003   8.4668110456300755E-003   3.5898663757333451     
   2.0000000000000000E-002 	  0.30000000000000004      	   1.0026048212163789E-002   9.6786407996832090E-003   3.5894235530669878     
   2.0000000000000000E-002 	  0.33999999999999997      	   1.1241754776912296E-002   1.0852273380250370E-002   3.5889383082693818     
   2.0000000000000000E-002 	  0.38000000000000000      	   1.2413079922809191E-002   1.1983076995717785E-002   3.5884182939412779     
   2.0000000000000004E-002 	  0.42000000000000004      	   1.3535401326880754E-002   1.3066588880830236E-002   3.5878717110194307     
   2.0000000000000004E-002 	  0.45999999999999996      	   1.4604290592434089E-002   1.4098532909186673E-002   3.5873071794432021     
   2.0000000000000000E-002 	  0.50000000000000000      	   1.5615530694275476E-002   1.5074836469157558E-002   3.5867336022128988     
   2.0000000000000000E-002 	  0.54000000000000004      	   1.6565132572055458E-002   1.5991646536622363E-002   3.5861600249840375     
   2.0000000000000000E-002 	  0.58000000000000007      	   1.7449350808001779E-002   1.6845344881095469E-002   3.5855954934122476     
   2.0000000000000000E-002 	  0.62000000000000000      	   1.8264698329479336E-002   1.7632562345228919E-002   3.5850489104974685     
   2.0000000000000000E-002 	  0.66000000000000014      	   1.9007960081147759E-002   1.8350192141337235E-002   3.5845288961785826     
   2.0000000000000000E-002 	  0.69999999999999996      	   1.9676205615937296E-002   1.8995402112469036E-002   3.5840436513916445     
   2.0000000000000000E-002 	  0.73999999999999999      	   2.0266800558602176E-002   1.9565645909636668E-002   3.5836008287371137     
   2.0000000000000000E-002 	  0.78000000000000003      	   2.0777416900207877E-002   2.0058673041092320E-002   3.5832074117920678     
   2.0000000000000000E-002 	  0.82000000000000006      	   2.1206042086545890E-002   2.0472537753990803E-002   3.5828696049765583     
   2.0000000000000000E-002 	  0.85999999999999999      	   2.1550986868120361E-002   2.0805606713387111E-002   3.5825927357054441     
   2.0000000000000000E-002 	  0.90000000000000002      	   2.1810891884008993E-002   2.1056565448263245E-002   3.5823811703725181     
   2.0000000000000000E-002 	  0.93999999999999995      	   2.1984732956548694E-002   2.1224423539144784E-002   3.5822382454894539     
   2.0000000000000000E-002 	  0.97999999999999998      	   2.2071825078433499E-002   2.1308518526834085E-002   3.5821662150663935     
   5.9999999999999991E-002 	   2.0000000000000004E-002 	   2.0712863913921829E-003   1.9983807807082486E-003   3.6482341797790752     
   5.9999999999999998E-002 	   6.0000000000000012E-002 	   6.2056804382514376E-003   5.9872556461566286E-003   3.6481621130546094     
   5.9999999999999998E-002 	  0.10000000000000001      	   1.0315570707924160E-002   9.9525015488865429E-003   3.6480191161410684     
   5.9999999999999998E-002 	  0.14000000000000001      	   1.4384729317511696E-002   1.3878469474868456E-002   3.6478074441853292     
   5.9999999999999998E-002 	  0.17999999999999999      	   1.8397089870759404E-002   1.7749665422302649E-002   3.6475304353808218     
   5.9999999999999998E-002 	  0.22000000000000000      	   2.2336811122901461E-002   2.1550811549365802E-002   3.6471924583220132     
   5.9999999999999998E-002 	  0.26000000000000001      	   2.6188339721669250E-002   2.5266906468872877E-002   3.6467988431093334     
   5.9999999999999998E-002 	  0.30000000000000004      	   2.9936471768958476E-002   2.8883284451898854E-002   3.6463557972901630     
   5.9999999999999998E-002 	  0.34000000000000002      	   3.3566412953833613E-002   3.2385673306710674E-002   3.6458703079619967     
   5.9999999999999998E-002 	  0.38000000000000000      	   3.7063837014941009E-002   3.5760250704587659E-002   3.6453500315816112     
   6.0000000000000012E-002 	  0.42000000000000004      	   4.0414942298913258E-002   3.8993698730238169E-002   3.6448031732187718     
   6.0000000000000012E-002 	  0.45999999999999996      	   4.3606506190873827E-002   4.2073256441526818E-002   3.6442383571566670     
   5.9999999999999998E-002 	  0.50000000000000000      	   4.6625937203587937E-002   4.4986770231083245E-002   3.6436644908820841     
   5.9999999999999998E-002 	  0.54000000000000004      	   4.9461324523033583E-002   4.7722741791037949E-002   3.6430906246089338     
   5.9999999999999998E-002 	  0.58000000000000007      	   5.2101484820076524E-002   5.0270373491590248E-002   3.6425258085512406     
   5.9999999999999998E-002 	  0.62000000000000011      	   5.4536006150408101E-002   5.2619610994320304E-002   3.6419789501952988     
   5.9999999999999998E-002 	  0.66000000000000014      	   5.6755288777837996E-002   5.4761182932069358E-002   3.6414586738243124     
   5.9999999999999998E-002 	  0.70000000000000018      	   5.8750582769319964E-002   5.6686637498790271E-002   3.6409731845070885     
   5.9999999999999998E-002 	  0.73999999999999999      	   6.0514022223641564E-002   5.8388375804964691E-002   3.6405301386995110     
   5.9999999999999998E-002 	  0.78000000000000003      	   6.2038656009437441E-002   5.9859681866948448E-002   3.6401365234988239     
   5.9999999999999998E-002 	  0.82000000000000006      	   6.3318474902023372E-002   6.1094749111890709E-002   3.6397985464512952     
   5.9999999999999998E-002 	  0.85999999999999999      	   6.4348435022447581E-002   6.2088703293624196E-002   3.6395215376569690     
   5.9999999999999998E-002 	  0.89999999999999991      	   6.5124477496051936E-002   6.2837621729088106E-002   3.6393098657093570     
   5.9999999999999998E-002 	  0.93999999999999995      	   6.5643544261724376E-002   6.3338548779365969E-002   3.6391668688015697     
   5.9999999999999998E-002 	  0.97999999999999998      	   6.5903589976861188E-002   6.3589507514242097E-002   3.6390948020800562     
   9.9999999999999992E-002 	   2.0000000000000000E-002 	   3.4171229012730205E-003   3.2955987305159505E-003   3.6874686724389063     
   9.9999999999999992E-002 	   5.9999999999999998E-002 	   1.0237875762687398E-002   9.8737899689743478E-003   3.6873965808173872     
  0.10000000000000001      	  0.10000000000000001      	   1.7018203303346014E-002   1.6413013869330761E-002   3.6872535345023132     
  0.10000000000000001      	  0.14000000000000001      	   2.3731333431458911E-002   2.2887463102337701E-002   3.6870417894197174     
  0.10000000000000001      	  0.17999999999999999      	   3.0350760469199583E-002   2.9271585974766989E-002   3.6867646849162052     
  0.10000000000000001      	  0.22000000000000000      	   3.6850350184325843E-002   3.5540187270269447E-002   3.6864265910956293     
  0.10000000000000001      	  0.26000000000000001      	   4.3204443297695447E-002   4.1668527683383257E-002   3.6860328398996658     
  0.10000000000000001      	  0.30000000000000004      	   4.9387957045155972E-002   4.7632421454270261E-002   3.6855896410202900     
  0.10000000000000001      	  0.34000000000000008      	   5.5376484382488773E-002   5.3408331818860663E-002   3.6851039839687996     
  0.10000000000000001      	  0.38000000000000000      	   6.1146390434283764E-002   5.8973463897707884E-002   3.6845835278472330     
  0.10000000000000001      	  0.42000000000000004      	   6.6674905801661993E-002   6.4305854656963701E-002   3.6840364805597785     
  0.10000000000000001      	  0.45999999999999996      	   7.1940216359481418E-002   6.9384459586438921E-002   3.6834714693692243     
  0.10000000000000001      	  0.50000000000000000      	   7.6921549190876223E-002   7.4189235752670848E-002   3.6828974048395025     
  0.10000000000000001      	  0.54000000000000004      	   8.1599254325506868E-002   7.8701220899224766E-002   3.6823233403112909     
  0.10000000000000001      	  0.58000000000000007      	   8.5954881967543764E-002   8.2902608282057158E-002   3.6817583291251141     
  0.10000000000000001      	  0.62000000000000011      	   8.9971254919989599E-002   8.6776816944599294E-002   3.6812112818446909     
  0.10000000000000001      	  0.65999999999999992      	   9.3632535933281080E-002   9.0308557155217697E-002   3.6806908257323823     
