   1.9999999999999997E-002 	   2.0000000000000004E-002 	   6.6790444688378668E-004   6.6964717221396455E-004  0.26024530566090848     
   1.9999999999999997E-002 	   6.0000000000000005E-002 	   2.0010763046168778E-003   2.0062987251858577E-003  0.26030124544369959     
   2.0000000000000000E-002 	  0.10000000000000001      	   3.3263475011817189E-003   3.3350323336801425E-003  0.26041224280545661     
   2.0000000000000000E-002 	  0.14000000000000001      	   4.6384857096123805E-003   4.6506040931847351E-003  0.26057654725143375     
   2.0000000000000000E-002 	  0.17999999999999999      	   5.9323106246483154E-003   5.9478220429924379E-003  0.26079156760242461     
   2.0000000000000000E-002 	  0.22000000000000000      	   7.2027144741713782E-003   7.2215666564978643E-003  0.26105391285868979     
   2.0000000000000000E-002 	  0.26000000000000001      	   8.4446822352145269E-003   8.4668110456300755E-003  0.26135944567901803     
   2.0000000000000000E-002 	  0.30000000000000004      	   9.6533114727055461E-003   9.6786407996832090E-003  0.26170334762802677     
   2.0000000000000000E-002 	  0.33999999999999997      	   1.0823831720995380E-002   1.0852273380250370E-002  0.26208019516675268     
   2.0000000000000000E-002 	  0.38000000000000000      	   1.1951623330481907E-002   1.1983076995717785E-002  0.26248404518403462     
   2.0000000000000004E-002 	  0.42000000000000004      	   1.3032235704249252E-002   1.3066588880830236E-002  0.26290852872383758     
   2.0000000000000004E-002 	  0.45999999999999996      	   1.4061404852574372E-002   1.4098532909186673E-002  0.26334695142717968     
   2.0000000000000000E-002 	  0.50000000000000000      	   1.5035070196374241E-002   1.5074836469157558E-002  0.26379239910613222     
   2.0000000000000000E-002 	  0.54000000000000004      	   1.5949390554148575E-002   1.5991646536622363E-002  0.26423784678468015     
   2.0000000000000000E-002 	  0.58000000000000007      	   1.6800759250682001E-002   1.6845344881095469E-002  0.26467626948679174     
   2.0000000000000000E-002 	  0.62000000000000000      	   1.7585818289674218E-002   1.7632562345228919E-002  0.26510075302441360     
   2.0000000000000000E-002 	  0.66000000000000014      	   1.8301471536535462E-002   1.8350192141337235E-002  0.26550460303912021     
   2.0000000000000000E-002 	  0.69999999999999996      	   1.8944896861789899E-002   1.8995402112469036E-002  0.26588145057473472     
   2.0000000000000000E-002 	  0.73999999999999999      	   1.9513557199840860E-002   1.9565645909636668E-002  0.26622535252031942     
   2.0000000000000000E-002 	  0.78000000000000003      	   2.0005210482249042E-002   2.0058673041092320E-002  0.26653088533700175     
   2.0000000000000000E-002 	  0.82000000000000006      	   2.0417918409133179E-002   2.0472537753990803E-002  0.26679323058997273     
   2.0000000000000000E-002 	  0.85999999999999999      	   2.0750054026804667E-002   2.0805606713387111E-002  0.26700825093795205     
   2.0000000000000000E-002 	  0.90000000000000002      	   2.1000308084279530E-002   2.1056565448263245E-002  0.26717255538155849     
   2.0000000000000000E-002 	  0.93999999999999995      	   2.1167694145860477E-002   2.1224423539144784E-002  0.26728355274139132     
   2.0000000000000000E-002 	  0.97999999999999998      	   2.1251552441540200E-002   2.1308518526834085E-002  0.26733949252336336     
   5.9999999999999991E-002 	   2.0000000000000004E-002 	   1.9940073918819122E-003   1.9983807807082486E-003  0.21884662165267579     
   5.9999999999999998E-002 	   6.0000000000000012E-002 	   5.9741493888513381E-003   5.9872556461566286E-003  0.21890258375226948     
   5.9999999999999998E-002 	  0.10000000000000001      	   9.9307042144267735E-003   9.9525015488865429E-003  0.21901362539559729     
   5.9999999999999998E-002 	  0.14000000000000001      	   1.3848050923682683E-002   1.3878469474868456E-002  0.21917799538959243     
   5.9999999999999998E-002 	  0.17999999999999999      	   1.7710723880823009E-002   1.7749665422302649E-002  0.21939310152127769     
   5.9999999999999998E-002 	  0.22000000000000000      	   2.1503473995417605E-002   2.1550811549365802E-002  0.21965555143834412     
   5.9999999999999998E-002 	  0.26000000000000001      	   2.5211329076647471E-002   2.5266906468872877E-002  0.21996120614873699     
   5.9999999999999998E-002 	  0.30000000000000004      	   2.8819653061237856E-002   2.8883284451898854E-002  0.22030524529496445     
   5.9999999999999998E-002 	  0.34000000000000002      	   3.2314203876390390E-002   3.2385673306710674E-002  0.22068224317409729     
   5.9999999999999998E-002 	  0.38000000000000000      	   3.5681189705774996E-002   3.5760250704587659E-002  0.22108625430447748     
   6.0000000000000012E-002 	  0.42000000000000004      	   3.8907323434434316E-002   3.8993698730238169E-002  0.22151090718889008     
   6.0000000000000012E-002 	  0.45999999999999996      	   4.1979875057202548E-002   4.2073256441526818E-002  0.22194950479778355     
   5.9999999999999998E-002 	  0.50000000000000000      	   4.4886721844861893E-002   4.4986770231083245E-002  0.22239513018479443     
   5.9999999999999998E-002 	  0.54000000000000004      	   4.7616396072651404E-002   4.7722741791037949E-002  0.22284075557141719     
   5.9999999999999998E-002 	  0.58000000000000007      	   5.0158130126817566E-002   5.0270373491590248E-002  0.22327935317898426     
   5.9999999999999998E-002 	  0.62000000000000011      	   5.2501898816552026E-002   5.2619610994320304E-002  0.22370400606151186     
   5.9999999999999998E-002 	  0.66000000000000014      	   5.4638458730811024E-002   5.4761182932069358E-002  0.22410801718905904     
   5.9999999999999998E-002 	  0.70000000000000018      	   5.6559384492061313E-002   5.6686637498790271E-002  0.22448501506492444     
   5.9999999999999998E-002 	  0.73999999999999999      	   5.8257101771875028E-002   5.8388375804964691E-002  0.22482905420791230     
   5.9999999999999998E-002 	  0.78000000000000003      	   5.9724916946420015E-002   5.9859681866948448E-002  0.22513470891472323     
